ORG_NAME,Part of OrgUnit,ORG_UNIT,Standard Geographical Classification,YEAR,SOURCE,SUB_SECTOR,Building Type,CONNECTION,kWh,GJ,Emissions (tonnes CO2e)
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,NON-FOOD RETAIL,698,"27,628,515","99,463","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,NURSING HOME,27,"9,614,261","34,611","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,OFFICES,600,"25,524,807","91,889","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,OTHER COMMERCIAL,149,"10,589,890","38,124","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,4,"363,611","1,309","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,"2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,RESTAURANT,131,"11,539,608","41,543","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,SCHOOL,35,"6,239,564","22,462","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,STREET LIGHT,107,"1,671,553","6,018","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,4,"222,148",800,"2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,CSMI,WAREHOUSES,150,"5,025,732","18,093","2,078"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,Res,APARTMENT,"4,012","22,305,369","80,299","2,201"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,Res,COMMON USE,358,"10,299,451","37,078","2,201"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,Res,MOBILE/OTHER,618,"5,020,520","18,074","2,201"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,Res,ROW HOME,"2,305","18,696,209","67,306","2,201"
Vernon,North Okanagan Regional District,5937014,37014,2022,BC Hydro,Res,SINGLE/DUPLEX,"13,218","135,093,425","486,336","2,201"
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,CONSTRUCTION,6,"31,479",113,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,FOOD RETAIL,3,"57,733",208,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,HEALTH SERVICES,0,0,0,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,HOTELS,4,"247,172",890,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_AGRICULTURE,640,"22,487,589","80,955",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_CHEMICAL,5,"6,243,305","22,476",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,18,"11,279,273","40,605",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_MANUFACTURING,30,"7,434,839","26,765",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,15,"217,403",783,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,36,"668,873","2,408",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,18,"759,747","2,735",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_TRANSPORTATION,14,"322,820","1,162",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IND_WOOD,17,"5,528,440","19,902",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,IRRIGATION,120,"4,149,536","14,938",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,NON-FOOD RETAIL,19,"852,048","3,067",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,OFFICES,49,"1,857,681","6,688",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,OTHER COMMERCIAL,10,"680,931","2,451",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,RESTAURANT,0,0,0,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,SCHOOL,0,0,0,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,STREET LIGHT,38,"83,227",300,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,CSMI,WAREHOUSES,14,"1,317,650","4,744",738
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,Res,APARTMENT,0,0,0,311
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,Res,COMMON USE,0,0,0,311
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,Res,MOBILE/OTHER,423,"4,475,878","16,113",311
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,Res,ROW HOME,0,0,0,311
Spallumcheen,North Okanagan Regional District,5937024,37024,2022,BC Hydro,Res,SINGLE/DUPLEX,"1,433","22,549,773","81,179",311
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,CONSTRUCTION,3,"86,504",311,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,FOOD RETAIL,10,"1,037,258","3,734",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,HEALTH SERVICES,8,"136,786",492,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,HOTELS,7,"409,545","1,474",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_AGRICULTURE,13,"121,006",436,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,4,"2,464,039","8,871",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_MANUFACTURING,21,"634,081","2,283",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,3,"653,681","2,353",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,17,"493,228","1,776",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,4,"743,552","2,677",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_TRANSPORTATION,4,"18,518",67,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IND_WOOD,0,0,0,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,NON-FOOD RETAIL,78,"2,357,742","8,488",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,OFFICES,67,"1,611,859","5,803",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,OTHER COMMERCIAL,27,"865,372","3,115",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,RESTAURANT,17,"1,587,302","5,714",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,SCHOOL,10,"1,752,701","6,310",178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,STREET LIGHT,7,"217,086",782,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,CSMI,WAREHOUSES,11,"261,964",943,178
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,Res,APARTMENT,355,"1,980,656","7,130",252
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,Res,COMMON USE,37,"466,310","1,679",252
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,Res,MOBILE/OTHER,39,"381,187","1,372",252
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,Res,ROW HOME,137,"1,025,865","3,693",252
Armstrong,North Okanagan Regional District,5937028,37028,2022,BC Hydro,Res,SINGLE/DUPLEX,"1,840","18,081,296","65,093",252
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,CONSTRUCTION,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,FOOD RETAIL,6,"1,705,841","6,141",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,HEALTH SERVICES,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,HOTELS,11,"804,083","2,895",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_AGRICULTURE,8,"86,869",313,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_CHEMICAL,3,"873,588","3,145",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,4,"131,548",474,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_MANUFACTURING,10,"686,324","2,471",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,8,"421,010","1,516",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,12,"211,851",763,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,13,"253,666",913,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_TRANSPORTATION,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IND_WOOD,5,"216,043",778,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,NON-FOOD RETAIL,56,"1,226,320","4,415",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,OFFICES,60,"2,083,774","7,502",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,OTHER COMMERCIAL,16,"635,548","2,288",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,RESTAURANT,10,"843,488","3,037",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,SCHOOL,7,"1,081,358","3,893",134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,STREET LIGHT,14,"170,601",614,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,CSMI,WAREHOUSES,10,"230,186",829,134
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,Res,APARTMENT,372,"2,338,740","8,419",160
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,Res,COMMON USE,27,"591,370","2,129",160
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,Res,MOBILE/OTHER,70,"502,597","1,809",160
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,Res,ROW HOME,85,"476,881","1,717",160
Enderby,North Okanagan Regional District,5937033,37033,2022,BC Hydro,Res,SINGLE/DUPLEX,992,"9,979,782","35,927",160
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,CONSTRUCTION,0,0,0,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,FOOD RETAIL,8,"1,963,603","7,069",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,HEALTH SERVICES,5,"174,195",627,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,HOTELS,43,"5,250,324","18,901",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_AGRICULTURE,0,0,0,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,12,"468,758","1,688",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_MANUFACTURING,16,"524,179","1,887",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,7,"234,174",843,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,24,"838,752","3,020",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,20,"1,255,367","4,519",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_TRANSPORTATION,24,"2,454,260","8,835",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IND_WOOD,7,"27,116,555","97,620",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,NON-FOOD RETAIL,95,"3,986,658","14,352",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,NURSING HOME,3,"335,750","1,209",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,OFFICES,99,"3,927,916","14,140",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,OTHER COMMERCIAL,34,"1,602,072","5,767",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,5,"537,974","1,937",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,RESTAURANT,30,"3,384,125","12,183",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,SCHOOL,9,"776,976","2,797",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,STREET LIGHT,25,"335,504","1,208",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,CSMI,WAREHOUSES,24,"1,070,619","3,854",647
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,Res,APARTMENT,332,"2,713,228","9,768",310
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,Res,COMMON USE,31,"550,070","1,980",310
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,Res,MOBILE/OTHER,320,"3,158,254","11,370",310
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,Res,ROW HOME,62,"567,138","2,042",310
Golden,Columbia-Shuswap Regional District,5939007,39007,2022,BC Hydro,Res,SINGLE/DUPLEX,"1,257","19,960,467","71,858",310
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,CONSTRUCTION,16,"349,036","1,257","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,FOOD RETAIL,11,"3,091,303","11,129","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,HEALTH SERVICES,5,"135,116",486,"1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,HOTELS,43,"12,647,954","45,533","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_AGRICULTURE,0,0,0,"1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,"1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,15,"870,230","3,133","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_MANUFACTURING,49,"2,205,851","7,941","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,17,"1,342,181","4,832","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,15,"1,130,644","4,070","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,31,"520,863","1,875","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_TRANSPORTATION,29,"26,095,474","93,944","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IND_WOOD,27,"23,842,411","85,833","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,"1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,NON-FOOD RETAIL,130,"3,652,805","13,150","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,NURSING HOME,4,"241,536",870,"1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,OFFICES,158,"6,185,865","22,269","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,OTHER COMMERCIAL,50,"4,705,844","16,941","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,5,"330,618","1,190","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,"1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,RESTAURANT,31,"2,677,644","9,640","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,SCHOOL,8,"1,503,357","5,412","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,STREET LIGHT,30,"725,578","2,612","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,"1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,CSMI,WAREHOUSES,50,"1,313,435","4,728","1,076"
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,Res,APARTMENT,625,"3,677,148","13,238",609
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,Res,COMMON USE,65,"1,928,202","6,942",609
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,Res,MOBILE/OTHER,563,"5,818,666","20,947",609
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,Res,ROW HOME,94,"1,149,089","4,137",609
Revelstoke,Columbia-Shuswap Regional District,5939019,39019,2022,BC Hydro,Res,SINGLE/DUPLEX,"2,726","40,347,306","145,250",609
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,CONSTRUCTION,9,"61,396",221,"1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,FOOD RETAIL,21,"5,982,222","21,536","1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,HEALTH SERVICES,17,"787,855","2,836","1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,HOTELS,34,"3,458,117","12,449","1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,IND_AGRICULTURE,176,"7,291,169","26,248","1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,IND_CHEMICAL,9,"1,748,740","6,295","1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,21,"3,996,344","14,387","1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,IND_MANUFACTURING,111,"6,165,338","22,195","1,010"
Salmon Arm,Columbia-Shuswap Regional District,5939032,39032,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,17,"3,190,105","11,484","1,010"
